SI,PREKWF00,4000,000,290124,876195,SINGLE LEG BX- 10 KG BOX      , 0.000,T1,0.00,10,100.79,10LSIB,00391043
SI,PREKWF00,4006,000,290124,876195,OVEN READY (11-12) BOX        , 0.000,T1,0.00,25,312.34,C1112B,00391043
SI,PREKWF00,4000,000,290124,876195,CHICKEN PAWS (L) BX           , 0.000,T1,0.00,1,15.00,FELB,00391043
SI,PREKWF00,4000,000,290124,876195,INNER FILLET BX               , 0.000,T1,0.00,1,15.09,FIB,00391043
SI,PREKWF00,4000,000,290124,876195,FILLET (TRIM) BX              , 0.000,T1,0.00,6,120.87,FTB,00391043
SI,PREKWF00,4000,000,290124,876195,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,15.06,LVBH,00391043
SI,PREKWF00,4000,000,290124,876195,B WINGS (NIBLET-SK/ON) BX     , 0.000,T1,0.00,2,30.22,NBON,00391043
SI,LONGFCAN,4000,000,300124,876196,FILLET (TRIM) BX              , 0.000,T1,0.00,1,5.00,FTB,00391289
SI,LONGFCAN,4000,000,300124,876196,FLAT MID WINGS BOX            , 0.000,T1,0.00,1,5.00,FWB,00391289
SI,BLAKHANJ,4006,000,300124,876197,OVEN READY (12-13) HBX        , 0.000,T1,0.00,2,28.24,C1213BH,00391288
SI,BLAKHANJ,4000,000,300124,876197,OVEN READY (15-17) HBX        , 0.000,T1,0.00,1,13.08,C1517BH,00391288
SI,BLAKHANJ,4000,000,300124,876197,FULL LEG MEAT HBX             , 0.000,T1,0.00,1,15.02,FLMBH,00391288
SI,BLAKHANJ,4000,000,300124,876197,FILLET (TRIM) HBX             , 0.000,T1,0.00,5,100.48,FTBH,00391288
SI,BLAKHANJ,4000,000,300124,876197,FLAT MID WINGS HMC BOX        , 0.000,T1,0.00,3,45.63,FWHB,00391288
SI,BLAKHANJ,4000,000,300124,876197,CHICKEN LIVER HBX             , 0.000,T1,0.00,1,15.09,LVBH,00391288
SI,BLAKHANJ,4000,000,300124,876197,B WINGS (NIBLET-SK/ON) HBX    , 0.000,T1,0.00,1,15.23,NBHON,00391288
SI,BLAKHANJ,4006,000,300124,876197,POUSIN (800-1100) X12 HBX     , 0.000,T1,0.00,15,187.57,P811BH12,00391288
SI,BLAKAH20,4000,000,300124,876198,LEG (JUMBO) BOX               , 0.000,T1,0.00,30,397.50,LJB,00391241
SI,BLAKAH20,4006,000,300124,876198,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,5,62.07,P8011B12,00391241
SI,BLAKASHM,4000,000,300124,876199,OVEN READY (LRG) BX           , 0.000,T1,0.00,20,284.85,CLB,00391240
SI,BLAKASHM,,000,300124,876199,CHICKEN LARGE BLUE BOX PALLET , 0.000,T1,0.00,2,1339.00,CLBP,00391240
SI,BLAYASEE,4000,000,300124,876200,OVEN READY (LRG) BX           , 0.000,T1,0.00,15,208.62,CLB,00391239
SI,BLAMOH00,4006,000,300124,876201,POUSIN (800-1100) X12 BX      , 0.000,T1,0.00,2,23.56,P8011B12,00391238
SI,BLAGR000,4000,000,300124,876202,SINGLE LEG BX- 10 KG BOX      , 0.000,T1,0.00,1,10.14,10LSIB,00391237
